site,player,n_hands,m,sd,bb100,se,lo,hi
PS,p9MtWTPHieuXRSovPUAetA,5061,-0.009222484440512393,4.901208727330388,-0.9222484440512393,6.889457565444267,-14.425585272322003,12.581088384219523
PS,4ZlP3I9qzOEHaE/DC2gk/Q,6943,-0.009234481413750642,4.608491493497271,-0.9234481413750643,5.530765021672468,-11.763747583853101,9.916851301102971
IPN,4SKHMdsOQSv96ADF2yFJ5w,5802,-0.009421320135779974,1.0866556352815167,-0.9421320135779975,1.4266028073563584,-3.7382735159964597,1.854009488840465
PS,k13imWXtVhwoCBNyUZM81Q,5936,-0.009455862281859082,9.474185436154865,-0.9455862281859082,12.29687999229454,-25.047471013083207,23.156298556711388
IPN,GN4igOZAy6Bns5hTiWt4wA,15669,-0.009470452239209231,3.8224605478682436,-0.9470452239209232,3.053671890915097,-6.9322421301145125,5.038151682272667
IPN,2y8A/9+KjHKLEDA5rOAmEQ,15854,-0.009503215585212712,4.173464783254597,-0.9503215585212712,3.3145709996142414,-7.446880717765184,5.546237600722641
IPN,BqMTLyYlBiEOSvBUF/qiOw,9553,-0.009529292552268757,3.2339736266157892,-0.9529292552268757,3.3087700424176383,-7.438118538365447,5.532260027911696
IPN,Tc/cakQnthA7ihs2GNS5BA,56861,-0.009538215626573565,4.601765131155868,-0.9538215626573565,1.9298217748028685,-4.736272241270979,2.8286291159562653
IPN,wR+BGbwoCbvJs5oXM2hlsQ,16823,-0.009549426506682836,1.004548000439964,-0.9549426506682837,0.7744956289593494,-2.4729540834286086,0.5630687820920413
IPN,taO0nBe8omf7xhauukq0hQ,15299,-0.009551059842086304,3.1115459816445568,-0.9551059842086305,2.5156180427081405,-5.885717347916586,3.9755053794993245
PS,VmwkdGvxXk30gykr5+n34Q,6283,-0.009588573296373103,5.455795826457686,-0.9588573296373103,6.882949440244713,-14.449438232516947,12.531723573242328
PS,gGPaCoSWW1HoKYaqfAPecg,5066,-0.009660483783194071,10.34100365043215,-0.9660483783194072,14.528811819090985,-29.442519543737735,27.51042278709892
IPN,FLtlm0YRFy1EvOqRjz6ksA,9831,-0.010006510814879774,3.2800255061529793,-1.0006510814879774,3.3080980465211915,-7.484523252669513,5.483221089693558
ONG,glHVzATLDWmzXTS/ZWSHYw,10055,-0.010032486621788756,9.849468799178972,-1.0032486621788756,9.822493980249813,-20.25533686346851,18.248839539110758
IPN,OCpZGR+DFpvK/fu8mBhzPg,6905,-0.010295076390956295,3.52647039835737,-1.0295076390956295,4.243834130271611,-9.347422534427988,7.288407256236728
PS,YC3uy51+QwwtVfHF72x3ng,8196,-0.010328208390857865,7.7383184735897945,-1.0328208390857865,8.547628224593224,-17.786172159288505,15.720530481116931
IPN,7hG0cVamx/fCdP8Uq5T3Ew,31672,-0.010332154483167653,1.0460197883041853,-1.0332154483167653,0.5877628816778765,-2.1852306964054034,0.1187997997718726
PS,edaV8ECmbIS2JEd0j73+yw,7943,-0.010357128699881956,7.031952843919926,-1.0357128699881957,7.890121090707504,-16.500350207774904,14.428924467798513
PS,enh6PW4Ne1ciy/tMHyGPHA,18670,-0.010365022301482337,5.348252779783977,-1.0365022301482336,3.914170744523395,-8.708276889414087,6.63527242911762
IPN,KWeUn1adU4nMk0BWnfC0DA,11149,-0.010445779487684454,1.9050582040689021,-1.0445779487684455,1.8042233172577056,-4.5808556505935485,2.4916997530566576
ABS,9JWdjSzP8ahtLjYhnCpsLQ,7708,-0.010449426353062815,8.869608520457401,-1.0449426353062814,10.102610252841748,-20.846058730876106,18.756173460263543
IPN,GMLEyZWcpGS6RTf31j7g6g,9928,-0.010480795064633359,3.105358861027129,-1.048079506463336,3.1165988856089446,-7.156613322256867,5.060454309330195
IPN,gBY0XM5hnOzqIB7l18+Hgg,7712,-0.010547550402859929,1.2972180818414123,-1.0547550402859929,1.477166613193375,-3.9500016021450075,1.8404915215730218
PS,hNyvyIdvcD9iijaAUg40xA,12300,-0.010583333385790266,6.691037021364476,-1.0583333385790266,6.033104906599972,-12.883218955514971,10.766552278356917
IPN,dALp7ZDkkcTzRKxpkmZ1RQ,6346,-0.010589347740772054,1.132431737727591,-1.0589347740772053,1.4215495381889658,-3.845171868927578,1.7273023207731675
IPN,e//6GLzjWFraHpghSirBTA,29563,-0.010624178517305516,2.0252845164953066,-1.0624178517305516,1.177909137550233,-3.371119761329008,1.246284057867905
IPN,qplLw4t+tyNUF2jt2QpbEw,5196,-0.010715679699315576,3.579716559235155,-1.0715679699315577,4.9660840943953595,-10.80509279494646,8.661956855083346
IPN,4vLVKisealhHFXyJ0ACUZQ,7365,-0.010787510159706795,3.921495883464705,-1.0787510159706795,4.569465343877145,-10.034903089969882,7.877401058028523
PS,Py0ubNZXkt3OlF7elzBuPw,18446,-0.010796017485765565,6.373500081937826,-1.0796017485765566,4.6927443293907105,-10.27738063418235,8.118177137029235
IPN,mGjYek34cXwILetNw4KftQ,11586,-0.01082206963875453,2.787408033955293,-1.082206963875453,2.589606552910436,-6.157835807579907,3.9934218798290018
ONG,KQxHFi+ES6jeI5hKSyCr8w,6976,-0.010893423943844445,10.83590875051441,-1.0893423943844445,12.97364778187573,-26.517692046860876,24.339007258091986
ABS,GvXpYUfblwi0wt/QQJcPkg,5247,-0.011086080679842148,6.106700162670259,-1.1086080679842147,8.430455972883326,-17.632301774835533,15.415085638867104
PS,Yrah4Cc+CYg6deoO9z1Z4A,5002,-0.011088563197451393,5.4292655401353365,-1.1088563197451393,7.676605792927112,-16.155003673882277,13.937291034391999
IPN,ZY+E7ldQ9U24rhJzLGE+6w,16544,-0.011098938001539537,3.884128521915953,-1.1098938001539538,3.0197662789243247,-7.02863570684563,4.808848106537722
IPN,kQYumww8MHAt/UOZM4qZtA,14409,-0.01130890443345064,3.0638645304571877,-1.130890443345064,2.5524229344717284,-6.133639394909651,3.871858508219524
PS,79u7r6AwFwToSZB/Ri6zng,10521,-0.011393406079183932,2.5082331704935097,-1.1393406079183932,2.445340814691119,-5.9322086047129865,3.6535273888761997
PS,VtST15yuXMkMQz/28lzv6A,5355,-0.011408962246750583,6.620310372538905,-1.1408962246750582,9.04687548177377,-18.872772168951645,16.59097971960153
IPN,2X9IVE5RIG9JnaMiwDWa5A,5681,-0.011485652863989832,6.537739957189537,-1.1485652863989833,8.67391671045231,-18.149442038885514,15.852311466087546
PS,xpkFWlyF+b+acztFLZLfPw,5041,-0.011489785413991788,4.807083852655013,-1.1489785413991789,6.770540637542272,-14.419238190982032,12.121281108183673
ONG,z/emukuQh6F15SFaVo+EEQ,7416,-0.011526806641695569,7.974000066053424,-1.1526806641695568,9.259581836638269,-19.30146106398056,16.99609973564145
IPN,ykYSJBZmQtPu7XgprfzixA,60844,-0.011532027913334257,3.2472784373842383,-1.1532027913334257,1.316469039521892,-3.733482108796334,1.4270765261294827
PS,g307xB7wKFH61icGrrYAiQ,10692,-0.011591688914658635,15.765220724786781,-1.1591688914658635,15.246514829972615,-31.042337958212187,28.72400017528046
PS,UkTTqtw8enWVKcqz1erCzg,11609,-0.011592298502708829,5.372451289123907,-1.1592298502708829,4.986261844199598,-10.932303064902095,8.61384336436033
PS,cm6C9BSjN/08u7a1ZjlPMg,10901,-0.011730650430802368,5.114920887097966,-1.1730650430802367,4.8989809537461415,-10.775067712422675,8.4289376262622
PTY,4wJQEX3W/z4sKjEL40/fRA,8550,-0.01175840425724436,7.8520589406612835,-1.175840425724436,8.49181440104389,-17.819796651770456,15.468115800321586
PS,4Z3Ucf/0ga3ZKdfuLOmnYQ,12686,-0.01178168897839604,2.7542051966730203,-1.1781688978396039,2.445310089894677,-5.970976674033171,3.614638878353963
PS,SzKC4JeFFXtn45SbA2DJBw,9668,-0.011785785412129953,7.144388520486211,-1.1785785412129954,7.266022579416582,-15.419982796869496,13.062825714443504
IPN,nnKLM/UWzkFM76nSGFaICg,5109,-0.011801233401758654,3.5927564274521395,-1.1801233401758653,5.026432139874162,-11.031930334329221,8.671683653977492
PTY,Cv5vyv0nATJ8peKxiR6GAw,10115,-0.011944535785841282,8.194978746619462,-1.1944535785841282,8.148260182488475,-17.16504353626154,14.776136379093282
IPN,xYQfBGECbmF2VISCZM5KsQ,5580,-0.012053763716878857,0.9829119256168588,-1.2053763716878856,1.3158230954403936,-3.784389638751057,1.3736368953752858
ONG,mB519gbyM5OkkjmWz+5TeA,8199,-0.012170795233133493,11.731101928373906,-1.2170795233133493,12.955624886112396,-26.610104300093646,24.17594525346695
IPN,oGqrLKWuoSthx0a5ER50iw,10557,-0.012189542862166846,2.649422115783696,-1.2189542862166847,2.5785817015472263,-6.272974421249248,3.8350658488158786
PS,U0Dz8YBGOdtMLHswkaE83A,9150,-0.0122162110027679,6.083999642110067,-1.22162110027679,6.360315114473876,-13.687838724645585,11.244596524092005
PS,QqiZLFrN8iOUT/GHw7ztOA,7170,-0.012252438107227473,9.376912873603391,-1.2252438107227472,11.073892490638087,-22.930073092373398,20.4795854709279
IPN,XOND3x6TeE5vCpnR2uEVwQ,7341,-0.012309903556783198,1.7693686289891506,-1.2309903556783197,2.0650982130842817,-5.2785828533235115,2.8166021419668716
IPN,Mx7tx4WERXwlpnHObwPCkA,7334,-0.012404554199710802,3.54741890312478,-1.2404554199710802,4.142304523581696,-9.359372286191206,6.878461446249045
IPN,3IVtJBmA7pSa1HSk8+74Zw,5272,-0.012461114522177099,1.3868581678512484,-1.24611145221771,1.9100482925234783,-4.989806105563727,2.4975832011283075
PTY,qBrqFtXf6qEkPgcgx2RUCA,18349,-0.012539541387085018,7.101148559186222,-1.2539541387085018,5.242306366675919,-11.528874617393303,9.020966339976301
IPN,vBTY/wvcIGLqE2imSNgt4g,8395,-0.012612864557939885,3.9279578419638166,-1.2612864557939885,4.287029457593453,-9.663864192677156,7.14129128108918
ONG,gUXe1TsPLpcHfJAp7yLIJw,6310,-0.012707735846046411,8.990861982024192,-1.270773584604641,11.318442041085586,-23.45491998513239,20.913372815923108
PS,7u7CVWLfH5mxzeWdRgWV4Q,45026,-0.012742372533917157,7.845517272459854,-1.2742372533917157,3.6973443427223813,-8.521032165127583,5.972557658344152
PTY,W2RNn04Vn1XXY9WsGx41vg,16938,-0.012814896627147732,11.3860882782103,-1.2814896627147732,8.748699151963974,-18.42894000056416,15.865960675134616
PTY,f3miHZWyCp66taKAIJ+WYA,5077,-0.012923577738390538,5.969639533577861,-1.292357773839054,8.378080445405512,-17.713395446833857,15.128679899155749
FTP,pZu53JHaEOXAKktuceol5w,8609,-0.012958738559532255,5.511436648289564,-1.2958738559532255,5.940027639958223,-12.938328030271341,10.346580318364891
ONG,wl34+lQmS4XvKT5nueFucw,18067,-0.013119316863122588,15.46501506191987,-1.3119316863122588,11.505548435555125,-23.862806620000306,21.238943247375786
PS,W5whx78vzQFB+zbqFqjLZw,13217,-0.013168898577319697,5.944550378898023,-1.3168898577319696,5.170738407543343,-11.451537136516922,8.817757421052981
PS,gmosVez808EonNi2RoiZWg,13475,-0.013186272974912223,3.397238969364508,-1.3186272974912223,2.9265888271573393,-7.054741398719607,4.417486803737162
IPN,Iaja74XhZKARdCVB7OU/Wg,12771,-0.013318064516912975,3.9735785255719795,-1.3318064516912975,3.5161658164946172,-8.223491452020747,5.559878548638153
PTY,ADnen6SxlM6eDWCNG1JcFw,15957,-0.013365547031541438,10.173382812769466,-1.3365547031541438,8.05359459786141,-17.121600114962508,14.44849070865422
IPN,ZJyYVc8ucDo57tzezWoOfg,6407,-0.013407210133759302,2.9656562222613516,-1.3407210133759302,3.7050446352770363,-8.602608498518922,5.921166471767061
IPN,PNi8nf/cOQIDma4l2OjqVw,7271,-0.013485077453469529,0.9895518686251173,-1.348507745346953,1.1604902363393934,-3.623068608572164,0.9260531178782581
PS,ubtx4Z5L+AcK71MTvYiGVw,12561,-0.013584904940338444,8.169373408191275,-1.3584904940338445,7.289145839416097,-15.645216339289394,12.928235351221705
PS,BqmhAX/T1pkiitVpoZt2Zw,7939,-0.013610447790848622,5.861677075049932,-1.3610447790848623,6.578683425791621,-14.25526429363644,11.533174735466716
PS,9k3x0UABipI6tcG/f0VsBQ,11063,-0.013621082344053452,7.681831749744141,-1.3621082344053452,7.3034546122772666,-15.676879274468789,12.952662805658097
PTY,Ly5Ywbek1fsWUbPanzxqWw,9409,-0.013621743208214914,7.686456926066146,-1.3621743208214914,7.924182398006336,-16.89357182091391,14.169223179270928
PTY,4CIfCFjW57F8uf8CwvVlAg,6181,-0.013644394592713951,4.55417123949868,-1.364439459271395,5.7926859582605426,-12.718103937462057,9.989225018919267
PS,5hhr/hIobq1q7KRHjKuQug,7901,-0.013680493108548178,6.806369962299441,-1.3680493108548177,7.657279871178561,-16.376317858364796,13.640219236655161
IPN,05cxHQb1+VEYT+g7WFVH2A,7394,-0.013717203082862919,3.7860498262733704,-1.3717203082862919,4.402978878113687,-10.001558909389118,7.258118292816533
IPN,52hwdRyEiH9VhptDuo63Zg,29008,-0.013739887783195981,3.482332853249386,-1.373988778319598,2.0446142661941944,-5.381432740060219,2.633455183421023
PTY,ZeDmP7zhcaan/mZTZ2spiQ,7123,-0.013753613600122717,7.730133727541987,-1.3753613600122716,9.159157662909646,-19.327310379315175,16.576587659290634
PS,O/TOE3IH7EqY+7mqanrceQ,5784,-0.013762966315242698,5.087883173608641,-1.3762966315242697,6.689951795653223,-14.488602151004587,11.736008887956048
ONG,q3qInv312SCuJq4KXOlaxw,26725,-0.013785470204447006,11.182602291803027,-1.3785470204447006,6.840439758965012,-14.785808948016124,12.028714907126721
IPN,wLSaDARnIcITItaRR1Psdg,13186,-0.013824763662189847,3.7611577555294873,-1.3824763662189847,3.2754050468338756,-7.8022702580133805,5.0373175255754115
ABS,OAGYr64FT7hajWrTvT3hmw,8280,-0.013830556355614736,6.6335806755369635,-1.3830556355614736,7.290089276907847,-15.671630618300854,12.905519347177906
PS,qxWFg3MZuVyidB0SJh5ywg,7115,-0.013832161970860676,7.174750587265607,-1.3832161970860675,8.505882053044626,-18.054745021053535,15.2883126268814
PS,2evIzzZ5Uo3OCXsCcSr5tw,10236,-0.013856810462654173,5.099856703665063,-1.3856810462654172,5.040723026147733,-11.265498177514974,8.494136084984138
IPN,oyYjx5kmXyGIced1U+ufiA,5775,-0.013870129213704691,3.554347407688856,-1.3870129213704692,4.677177802729488,-10.554281414720265,7.780255571979327
ABS,TqgvwA+ME+meLFjJeQBgwQ,9159,-0.013876242367692072,10.174725082165189,-1.387624236769207,10.63160062585669,-22.22556146344832,19.450312989909907
IPN,B3uPZvzxjcNMxLHRPbU7rA,5048,-0.013897418267375505,1.168727162054147,-1.3897418267375505,1.6449528888643237,-4.613849488911625,1.8343658354365238
PS,K3Ak/xji5XOF/8Ohbfl44Q,9816,-0.013942037098612196,4.175423624017584,-1.3942037098612197,4.214375894593802,-9.654380463265072,6.865973043542633
PS,f7Ru58xakF8ZOMw2AnNkLw,6479,-0.014118692732865583,9.397799596092213,-1.4118692732865583,11.675411324030193,-24.29567546838574,21.47193692181262
PS,uM/zH7YMSWKrSDTFuuod5Q,8433,-0.0141260542804224,3.551034006842362,-1.41260542804224,3.866907479981211,-8.991744088805413,6.1665332327209335
PS,mCPp22hC8fjyqvL/3m1XNw,5610,-0.014171122984027692,13.608723640757965,-1.4171122984027693,18.16920663516657,-37.02875730332925,34.19453270652371
PS,YSZU/z6XRzTbiE48su5f1g,15094,-0.01417185635844842,4.3191290021200945,-1.417185635844842,3.5155558580720827,-8.307675117666124,5.4733038459764405
IPN,CMPQrg4WOC5QkecW9keSdw,5655,-0.014234305250233618,3.6660938872683704,-1.4234305250233619,4.875142091881295,-10.9787090251107,8.131847975063977
IPN,1CmLC8kjcPnGeGqNqtDS3A,15952,-0.014247429795346505,3.260627512108489,-1.4247429795346505,2.5816277352164785,-6.4847333405589485,3.635247381489647
PS,74t5UAApEajXg9J5E3e0Cg,6251,-0.014442488405131813,5.615761699808409,-1.4442488405131813,7.1028709003086785,-15.36587580511819,12.477378124091828
IPN,muuCdWs+LcNPW42BQLnK9Q,26714,-0.014522846278614507,2.7877465007950515,-1.4522846278614507,1.7056260428093128,-4.795311671767704,1.8907424160448023
PS,I1TxPvWj8NfG8orglCinNA,12878,-0.014658979526549546,6.422381581500277,-1.4658979526549547,5.65941960517403,-12.558360378796053,9.626564473486145
PS,X8df1JIWfueKCmTb2VK+mw,9788,-0.01466770656787477,3.14988636570064,-1.466770656787477,3.183815599301942,-7.707049231419283,4.773507917844329
IPN,5fFMA/X9S+hAYArQ2tW/oQ,15093,-0.014746073857300293,3.3123343221290926,-1.4746073857300293,2.6961644541644865,-6.759089715892422,3.809874944432364
IPN,XyRE3Zh0FKShygCLEAzBjw,15114,-0.014809945075461768,4.192337492050153,-1.4809945075461768,3.4100953936296956,-8.16478147906038,5.202792463968026
PTY,s1oFxLbXF8ZX3MbfdXUaZw,15004,-0.014852041615730872,8.608789276187093,-1.4852041615730873,7.028109991065652,-15.260299744061765,12.289891420915591
IPN,G99bxLuQXI4spv8pSXG0jQ,6538,-0.014910268652289605,3.9637660405471604,-1.4910268652289604,4.902138242826466,-11.099217821168834,8.117164090710913
IPN,R5F5LG2ufo/yKgBalQRRkg,7471,-0.015011376827823606,3.9619685356213195,-1.5011376827823606,4.58375771584352,-10.485302805835659,7.483027440270938
IPN,3s4xwCWsOBtubg68n/pMyQ,13230,-0.01501700630353782,1.3565880597133673,-1.5017006303537819,1.179418859598693,-3.81336159516722,0.8099603344596564
PS,RhM6nuLhqekZ3AHFTLn3Nw,9515,-0.01508104946117807,13.612149226885391,-1.508104946117807,13.95475786338642,-28.85943035835519,25.843220466119575
IPN,sjiVB0cwXLSixfyfEiaPfg,7430,-0.015109354955511491,3.6092173302213055,-1.5109354955511491,4.187151039961814,-9.717751533876305,6.695880542774007
PS,wGigCmBR/9XWkPpvYos3aQ,42904,-0.01517608881393684,8.441803102793543,-1.517608881393684,4.075550946785362,-9.505688737092994,6.470470974305625
ONG,M07yJsj9TIjrksxh10YZ7g,5274,-0.015270667009346631,5.936331653822282,-1.527066700934663,8.174253343115176,-17.548603253440408,14.49446985157108
ONG,5O4C4x2kL2QoDmV3Q4uWag,10980,-0.015506982869164973,10.45834188092406,-1.5506982869164974,9.980715234503474,-21.112900146543307,18.011503572710314
PS,M2QO2DxB5Wawg2h8HSpnYA,8931,-0.015585786747358145,6.658259080073341,-1.5585786747358146,7.045480955942443,-15.367721348383002,12.250563998911373
PS,bJ1XOeswR4EILwHe3gZwpw,5463,-0.01561504716038944,7.361631981024575,-1.561504716038944,9.959980826090648,-21.083067135176613,17.960057703098727
IPN,qBSthJsKg8k2yucgLKd2pA,5373,-0.015620742610950566,1.838687610778462,-1.5620742610950566,2.508415810642441,-6.478569249954241,3.3544207277641274
IPN,ApjNOCAknf62LNLi6CQYbw,13328,-0.015633328550574588,2.59790361047787,-1.5633328550574588,2.250300628397844,-5.973922086717233,2.8472563766023162
PS,8EbrQ/EvFWt2cr0GaU82gQ,10691,-0.015659279605967327,2.616207792366078,-1.5659279605967327,2.5302478826054973,-6.525213810503507,3.393357889310042
ONG,nH5qc5zc2D7NiSL9jENbwg,10190,-0.01566633816124822,10.26068901295757,-1.566633816124822,10.164579874454674,-21.489210370055982,18.35594273780634
PTY,fNRvcqd3sH3zLqGyoxsN0Q,9892,-0.015701376120878095,3.840451781956053,-1.5701376120878094,3.861359729198879,-9.138402681317611,5.998127457141993
PS,b8xy37C77ePmPWcUaQLC5g,10908,-0.015742174089829215,10.255180625395878,-1.5742174089829215,9.819078891910667,-20.81961203712783,17.671177219161986
IPN,HtkYdcJbnsmMo+9lWwI9Wg,6730,-0.01576374480486979,3.579024606255607,-1.5763744804869788,4.362718104611137,-10.127301965524808,6.97455300455085
FTP,RouSpaCyYwBgSqjmMuTZ1Q,9523,-0.015808478895069002,10.968091004439328,-1.5808478895069003,11.239426537684304,-23.610123903368134,20.448428124354336
PTY,vYkCCO/lH0HVLbJbbzr5zw,12138,-0.01586007362197545,11.520922302179471,-1.586007362197545,10.45715826987805,-22.082037571158523,18.910022846763432
PS,mrsCUICxBf1clod9hlaevQ,6051,-0.015874787549443766,9.837704916139112,-1.5874787549443765,12.646787322358795,-26.375181906767615,23.20022439687886
PS,cP5N2hni2lsxIl+VHILu4Q,11837,-0.015910896896633674,8.458553214036996,-1.5910896896633675,7.774550019735783,-16.8292077283455,13.647028349018768
PS,tcDl5n/c8Uakpn2A7eSNZA,5879,-0.015930429971006212,4.188294015289044,-1.5930429971006212,5.462424296464086,-12.29939461817023,9.113308623968987
IPN,yeU4myi/iRu4fEFAzZQfcg,6752,-0.016084123473455555,0.9153713340524897,-1.6084123473455554,1.113989483753177,-3.7918317355017823,0.5750070408106716
PS,Sp/kFo6JB7MsmzapMjN+MQ,5944,-0.01610699737608097,4.215649339459018,-1.610699737608097,5.467956846467781,-12.32789515668495,9.106495681468754
PTY,Y0zMnWQ/TPpPHDnxemLkPw,5848,-0.016133207599116454,3.510366778009022,-1.6133207599116455,4.590381850540463,-10.610469186970953,7.383827667147661
PS,2anuDyUSTIVhaaEIdZqcEg,6255,-0.0162669859643427,4.1980827966917245,-1.6266985964342702,5.308078570454503,-12.030532594525097,8.777135401656556
PS,V6p0jQ/RhUsqpHLmXvEX4Q,13077,-0.016475492150418717,6.27657856758745,-1.6475492150418718,5.488692591145586,-12.405386693687221,9.110288263603477
IPN,ZsSCaUdTW3HhyOR8VmJ0Aw,14536,-0.0165335489749646,1.4721893703092483,-1.65335489749646,1.2210718532774794,-4.046655729920319,0.7399459349273996
IPN,4UVEv3CyeBAPENTzketm3w,7612,-0.01655077520822514,1.6928854906265487,-1.655077520822514,1.9403415915298692,-5.458147040221057,2.1479919985760296
PS,JuAVoTfoxRTI/0dt1FigPg,7741,-0.016605739974177493,6.4198911763044135,-1.6605739974177494,7.296744386400996,-15.9621929947637,12.641044999928202
IPN,6b/U4Y18Ze3upNECpsNwzQ,18566,-0.016666666515990986,3.482985511796934,-1.6666666515990987,2.556186252734792,-6.676791706959291,3.343458403761094
PS,+sGQGE4x1pd5JqoPtHOlOw,12937,-0.01669153337625104,3.2582321585675986,-1.669153337625104,2.8646082394830015,-7.283785487011787,3.945478811761579
IPN,XfxfC2uDAOunUFZ5lTVAFw,11872,-0.01671053690087763,1.2847881751831207,-1.671053690087763,1.1791514431651438,-3.9821905186914446,0.6400831385159185
PS,wW2yMsdaDMWAy7w3WAeyEw,17551,-0.01675574043397932,3.9998073853951945,-1.675574043397932,3.0191740138615453,-7.59315511056656,4.242007023770697
PS,Rk40XvJnbYw8ikRCBlDUEQ,22378,-0.016767919473836143,3.5707961077272135,-1.6767919473836144,2.387010986769999,-6.355333481452812,3.0017495866855834
PS,v4NvM4DfzG6aPGzUkLQJdA,13230,-0.01679251735181022,5.745681139476186,-1.6792517351810219,4.9953002671795135,-11.470040258852869,8.111536788490824
PTY,MIZHvTl36lXNyQ0PVhjuUw,8355,-0.01687444714480428,2.01273172228527,-1.687444714480428,2.201976421910377,-6.003318501424767,2.628429072463911
PS,5PEvQhppou+ACm933EyAuQ,9179,-0.0168961750079437,6.218011696858306,-1.6896175007943701,6.490136780956404,-14.410285591468922,11.031050589880182
PS,chcQaINmc7q5SDwWAq7gwQ,15408,-0.01691832146366772,5.540209902284878,-1.6918321463667718,4.463269224592418,-10.439839826567912,7.0561755338343675
IPN,cse8xS5GH6Hmdz9ycXqPRA,6585,-0.016931662345892023,4.89250861955474,-1.6931662345892025,6.029116972585862,-13.510235500857492,10.123903031679086
PTY,kRkoJo8WAd1sRlLjs4ZFdA,10862,-0.016957007667838243,5.937420774530309,-1.6957007667838242,5.696956829591783,-12.861736152783719,9.47033461921607
PS,HTuEqtvnfJS+tJjsOks05Q,31192,-0.01696156092453509,6.877245243971029,-1.696156092453509,3.8939726832372057,-9.328342551598432,5.936030366691414
PTY,wkx4V03OB0OQ4nPoDMTiqQ,8429,-0.017044253830299328,7.413161315473125,-1.7044253830299327,8.074496002310989,-17.53043754755947,14.121586781499605
IPN,AEyLdlA/NAXg8D3ihn2z6A,17287,-0.01707294452471062,3.473743743680808,-1.7072944524710618,2.6420313197007785,-6.885675839084588,3.4710869341424644
PTY,0nwVd2ntrOn7TxD2znrGNA,6977,-0.017099759890781323,9.168584335017691,-1.7099759890781323,10.976602130721052,-23.22411616529139,19.80416418713513
IPN,ICaRRU3AoeaIBAh8XxTy6A,5531,-0.017103688106078218,1.414632243933535,-1.7103688106078219,1.9021366938595587,-5.438556730572557,2.017819109356913
IPN,Y86D80BfhBU+dO3ZffQWuA,20127,-0.01726648236207104,4.291713848363454,-1.726648236207104,3.0251104387294667,-7.6558646961168595,4.2025682237026505
ONG,PAdoaz3AYr8nojUfOFzzig,41777,-0.017271725566598988,10.421959992236784,-1.7271725566598988,5.0989502732356895,-11.721115092201849,8.266769978882053
PS,J2fAoZKgsPb+T3znw6vuQA,11511,-0.017468507134246945,4.096757588232113,-1.7468507134246944,3.8184203846594245,-9.230954667357166,5.737253240507777
PS,wJ4yTj40EWc5BLxmpU15xQ,7522,-0.017480721602618012,6.146635500994764,-1.7480721602618012,7.087136466851255,-15.63885963529026,12.142715314766658
IPN,SoSKDjy4GCC7Kyp+2sLL5w,12229,-0.01753005157537458,1.3869881061252962,-1.753005157537458,1.254230230736258,-4.211296409780523,0.7052860947056077
PS,vgGEOcusG2MRQAN5U8BHEg,8267,-0.01764258609939778,4.544522416571397,-1.764258609939778,4.998207492253946,-11.560745294757512,8.032228074877954
PTY,kQ3/RcSMCYbNRMuQ7Mdztg,6041,-0.017650225987706315,7.302873223940232,-1.7650225987706314,9.395920718388345,-20.181027206811788,16.650982009270525
PS,jH9MknAp8wTIOizG8LvGpQ,5882,-0.017813242572261256,7.4953071654181755,-1.7813242572261256,9.77297809384615,-20.93636132116458,17.37371280671233
IPN,ZAg33fLDHy+NbSytdt2KeA,7548,-0.01786996573446665,3.8999416805271276,-1.7869965734466648,4.488923114219558,-10.585285877316998,7.011292730423669
IPN,G/dpbdz2/7w3iRAj1+2Z8g,9406,-0.017900276052275035,2.933817175032401,-1.7900276052275035,3.0250360839292645,-7.719098329728862,4.139043119273854
IPN,Mifj7RGcJg3XvvXZ/BcJ3w,7563,-0.017981621365721824,4.750051229189319,-1.7981621365721825,5.461994309087501,-12.503670982383685,8.90734670923932
IPN,DaSni7WDtPP1z8TYQRD+Qw,7348,-0.01807464595131726,1.299704922955852,-1.807464595131726,1.5162129098034876,-4.779241898346561,1.1643127080831093
PS,6e3F124M8aHa0gZgGEqHrQ,5924,-0.018242742987645187,2.7243525553574672,-1.8242742987645186,3.539613016563667,-8.761915811229306,5.113367213700268
PS,mAoqsxhtmCj+tEuoQhLK2A,18395,-0.018276615880154324,4.024009761667552,-1.8276615880154323,2.9669424988100648,-7.642868885683159,3.9875457096522946
IPN,f/WOkpaRsU7PIlDdC5ayEA,8671,-0.01833836913535015,2.238948618723668,-1.8338369135350152,2.404415583340466,-6.546491456882329,2.878817629812298
ONG,p59n0/8R1c9VqVdtpr9XxA,10841,-0.018372690635170184,13.53135502608834,-1.8372690635170184,12.99590765421529,-27.309248065778988,23.634709938744948
PTY,gYvvpVsZa538L5W+PoHsiA,15291,-0.018394905475218763,12.344777199440431,-1.8394905475218764,9.983097483732717,-21.406361615638,17.72738052059425
ONG,1Q9tLDVyNooMTGCbNSVGww,7113,-0.018424011096012636,5.897283190144216,-1.8424011096012636,6.992388967956775,-15.547483486796542,11.862681267594015
PTY,Pc6cWsiCTdOgxOuA5fpMAA,8778,-0.01848827032713989,9.478335265041045,-1.8488270327139888,10.1165929965559,-21.677349305963553,17.979695240535577
PS,ppSfAUqJ2iI/LfoBGgHizQ,36089,-0.018495941352807407,5.901584724703138,-1.8495941352807406,3.1065705598119813,-7.938472432512224,4.239284161950742
